date,evi,ndvi,region
2005-05-25,0.34738860748294853,0.5429117390796582,Cauca
2005-06-10,0.3535628540007777,0.5350904733228927,Cauca
2005-06-26,0.39933262848022855,0.676212014866856,Cauca
2005-07-12,0.35613727361702696,0.5749734783404835,Cauca
2005-07-28,0.332382861759472,0.48983941504347933,Cauca
2005-08-13,0.3456243498492124,0.5481420802994169,Cauca
2005-08-29,0.31899727509325576,0.4936081148267036,Cauca
2005-09-14,0.35799330231571563,0.5568902033124171,Cauca
2005-09-30,0.28745155654008453,0.502870084429887,Cauca
2005-10-16,0.2915093896628096,0.46128013927413986,Cauca
2005-11-01,0.310993300906118,0.5028954314298524,Cauca
2005-11-17,0.4240744626523308,0.6929334567846633,Cauca
2005-12-03,0.3295748767462218,0.49888854592092696,Cauca
2005-12-19,0.352964337452328,0.6022632729432126,Cauca
2006-01-01,0.3662452155653678,0.5856523747572155,Cauca
2006-01-17,0.3164857133209537,0.4683531293728355,Cauca
2006-02-02,0.39107855702840666,0.6608513014714388,Cauca
2006-02-18,0.3594062014732289,0.604169402082372,Cauca
2006-03-06,0.29567546030530273,0.44994086880532635,Cauca
2006-03-22,0.3576090422413198,0.5559901744571836,Cauca
2006-04-07,0.3889115468422854,0.5748132525084979,Cauca
2006-04-23,0.26935854330490927,0.40267502401068916,Cauca
2006-05-09,0.3977751396710144,0.675398347232268,Cauca
2006-05-25,0.3316130479763844,0.5214845893317649,Cauca
2006-06-10,0.3803049200136438,0.6632936294297435,Cauca
2006-06-26,0.3021994650288431,0.47903996633120716,Cauca
2006-07-12,0.3430127113214374,0.559699746259062,Cauca
2006-07-28,0.3993208754109555,0.6065525240332793,Cauca
2006-08-13,0.37092795306601123,0.576432929589304,Cauca
2006-08-29,0.39590577738766886,0.6242886650180655,Cauca
2006-09-14,0.3946006101783466,0.594805156797032,Cauca
2006-09-30,0.27654914692445376,0.4193289898952179,Cauca
2006-10-16,0.4307433213888765,0.6502292595564272,Cauca
2006-11-01,0.27565252486080566,0.40438106720817696,Cauca
2006-11-17,0.3887672095643646,0.591428237566182,Cauca
2006-12-03,0.36043094566816347,0.6010139681415412,Cauca
2006-12-19,0.3872562970533767,0.5926538387562409,Cauca
2007-01-01,0.37721291007486235,0.6014603871280181,Cauca
2007-01-17,0.4129844825536192,0.651872401376274,Cauca
2007-02-02,0.416194161238492,0.7428041663463207,Cauca
2007-02-18,0.4133514575058841,0.6557106784558081,Cauca
2007-03-06,0.36729249422991245,0.5189095124979854,Cauca
2007-03-22,0.34462764002516905,0.5255267118198026,Cauca
2007-04-07,0.342715441910261,0.5261303396480549,Cauca
2007-04-23,0.3429638490546069,0.50289644781955,Cauca
2007-05-09,0.33765536776947647,0.5066352984728476,Cauca
2007-05-25,0.3231270272979677,0.4818085111370214,Cauca
2007-06-10,0.3350731832266127,0.5151727220034151,Cauca
2007-06-26,0.35069054042438413,0.5891717526270619,Cauca
2007-07-12,0.3918511794528139,0.625647955935812,Cauca
2007-07-28,0.38204164180343786,0.6452601598703906,Cauca
2007-08-13,0.3287966620791054,0.5094564370845202,Cauca
2007-08-29,0.311154083330418,0.5047812520250141,Cauca
2007-09-14,0.31789806330334797,0.5133180090579518,Cauca
2007-09-30,0.32418962753136993,0.5214954162637832,Cauca
2007-10-16,0.31002177778011547,0.4549042081728195,Cauca
2007-11-01,0.296825848767095,0.46615472083701587,Cauca
2007-11-17,0.3453629537766966,0.5837241573361501,Cauca
2007-12-03,0.29403593734217387,0.49277924265095313,Cauca
2007-12-19,0.2804911569444467,0.42978560286845213,Cauca
2008-01-01,0.3723113593310737,0.5753484298597576,Cauca
2008-01-17,0.3335776402226715,0.5221949368588409,Cauca
2008-02-02,0.37016449379261657,0.5440545099717378,Cauca
2008-02-18,0.3375107544923277,0.5096853435856955,Cauca
2008-03-05,0.37826041658847154,0.603875017769892,Cauca
2008-03-21,0.36704323178679965,0.5680568289638768,Cauca
2008-04-06,0.3661210205605345,0.5653121104985427,Cauca
2008-04-22,0.3594658695969447,0.5750641731428203,Cauca
2008-05-08,0.3587828215918965,0.6191321839671545,Cauca
2008-05-24,0.328791615423044,0.5042229839217843,Cauca
2008-06-09,0.3942915771551394,0.6251257769597439,Cauca
2008-06-25,0.38274287127526607,0.6101320646927653,Cauca
2008-07-11,0.38580971227808186,0.5814303136807538,Cauca
2008-07-27,0.35357470790597906,0.5907199031826779,Cauca
2008-08-12,0.3876441146820119,0.6141752623580709,Cauca
2008-08-28,0.40635264105269003,0.6583109545583585,Cauca
2008-09-13,0.39940632841460694,0.5660104720492508,Cauca
2008-09-29,0.3408482021923376,0.4980821857666003,Cauca
2008-10-15,0.34892318659112265,0.5219431270230521,Cauca
2008-10-31,0.3326628797330425,0.520443976406681,Cauca
2008-11-16,0.2725920907678905,0.426234187390168,Cauca
2008-12-02,0.38342516610355937,0.6191681432292588,Cauca
2008-12-18,0.2813995758474807,0.4280023884147245,Cauca
2009-01-01,0.30335217684597193,0.4707707042814693,Cauca
2009-01-17,0.30756939228271124,0.4740716710978942,Cauca
2009-02-02,0.3301434236756071,0.5250806602186249,Cauca
2009-02-18,0.32857138411684045,0.5244997628204732,Cauca
2009-03-06,0.3552236416614011,0.4753177107548084,Cauca
2009-03-22,0.4353754969758279,0.6404983135949637,Cauca
2009-04-07,0.33147510235078403,0.47095689081841985,Cauca
2009-04-23,0.445145084092088,0.6957066092500047,Cauca
2009-05-09,0.38460887429544516,0.5798943637858541,Cauca
2009-05-25,0.38261597333734426,0.6184102826872947,Cauca
2009-06-10,0.3538833309290073,0.5731569384212828,Cauca
2009-06-26,0.31187691217906377,0.4660561422258421,Cauca
2009-07-12,0.3751843422373016,0.5918021339862624,Cauca
2009-07-28,0.32905283825392145,0.5058958992871396,Cauca
2009-08-13,0.35768177362774295,0.5630415409412862,Cauca
2009-08-29,0.3809690757444242,0.6598979368644622,Cauca
2009-09-14,0.40089144982678815,0.5509232089115267,Cauca
2009-09-30,0.3841315716364714,0.6015221625958111,Cauca
2009-10-16,0.368797274773793,0.5383226891345608,Cauca
2009-11-01,0.41204778045528423,0.6391985243859537,Cauca
2009-11-17,0.36194174749625874,0.5638076397805591,Cauca
2009-12-03,0.3640578348827219,0.5498861778838802,Cauca
2009-12-19,0.37473661980098133,0.6589010884014727,Cauca
2010-01-01,0.41822474110160046,0.7049098515700155,Cauca
2010-01-17,0.3868841385775815,0.5938798035197774,Cauca
2010-02-02,0.36360424892951704,0.5863505836098644,Cauca
2010-02-18,0.3145702920172032,0.5493835634664322,Cauca
2010-03-06,0.36567178824618585,0.5261464676757388,Cauca
2010-03-22,0.3815142478115216,0.6254726502100513,Cauca
2010-04-07,0.43657125722051415,0.663615891365051,Cauca
2010-04-23,0.3685326798710857,0.6130618165533296,Cauca
2010-05-09,0.3966244134348106,0.5902955190836892,Cauca
2010-05-25,0.34432690667119653,0.5466171336076294,Cauca
2010-06-10,0.328818751817465,0.518975396637565,Cauca
2010-06-26,0.36216542105701127,0.5823484875849043,Cauca
2010-07-12,0.38152190431980065,0.6466891061647743,Cauca
2010-07-28,0.3871024893630958,0.6232317663475556,Cauca
2010-08-13,0.3726534001011941,0.5961180195471847,Cauca
2010-08-29,0.3629791800936562,0.6030138614675666,Cauca
2010-09-14,0.38415600325190785,0.6015279246555648,Cauca
2010-09-30,0.3972721112660903,0.5987145250153051,Cauca
2010-10-16,0.2693245931954143,0.3730314547012828,Cauca
2010-11-01,0.2442580216177953,0.3464803563732476,Cauca
2010-11-17,0.2681727745754005,0.3954887974900313,Cauca
2010-12-03,0.2848614682893422,0.42915710359488685,Cauca
2010-12-19,0.33292478282880483,0.5240513430037088,Cauca
2011-01-01,0.3729982023612747,0.5967669377682306,Cauca
2011-01-17,0.378061541434955,0.5868814363427388,Cauca
2011-02-02,0.30759857070146207,0.4605371455090653,Cauca
2011-02-18,0.352385087455632,0.5705109204472838,Cauca
2011-03-06,0.41490744668933244,0.6271693956743937,Cauca
2011-03-22,0.3618196137890346,0.6006566232233592,Cauca
2011-04-07,0.3191762141591109,0.48396984634126367,Cauca
2011-04-23,0.3787707463855569,0.6016599939494627,Cauca
2011-05-09,0.37571199670244265,0.5577978287540679,Cauca
2011-05-25,0.342700850684316,0.5576068086868117,Cauca
2011-06-10,0.35321056128003103,0.5918953212080356,Cauca
2011-06-26,0.4208002896032787,0.6750284066046826,Cauca
2011-07-12,0.39824939409707844,0.6069682500482283,Cauca
2011-07-28,0.3809681811877017,0.5891287697908244,Cauca
2011-08-13,0.37228376671022817,0.5865046123893561,Cauca
2011-08-29,0.38211002389170684,0.5764696572770466,Cauca
2011-09-14,0.3886874011901748,0.5350696009749084,Cauca
2011-09-30,0.34962789335603384,0.5005588656224653,Cauca
2011-10-16,0.36193176240704095,0.5018212552681292,Cauca
2011-11-01,0.3300983210186095,0.5161761197962446,Cauca
2011-11-17,0.3698252871006769,0.5328833740887337,Cauca
2011-12-03,0.25729616225133256,0.38983428453315355,Cauca
2011-12-19,0.34200944012587675,0.5551199540219759,Cauca
2012-01-01,0.3620792899317982,0.5941329582157396,Cauca
2012-01-17,0.35286959938973816,0.5883321111051364,Cauca
2012-02-02,0.37221948885261075,0.5310954425327691,Cauca
2012-02-18,0.34846679637120537,0.5572889732198792,Cauca
2012-03-05,0.3356087261682598,0.4835105716979396,Cauca
2012-03-21,0.3373301043699397,0.5179522195304532,Cauca
2012-04-06,0.38144358921333965,0.5398604893365869,Cauca
2012-04-22,0.44487288156860105,0.6801425092614506,Cauca
2012-05-08,0.3177492547361285,0.511586333521118,Cauca
2012-05-24,0.3601956485335408,0.5506817966998657,Cauca
2012-06-09,0.40383441769248457,0.6887891642945672,Cauca
2012-06-25,0.35778722552709297,0.5602643499168088,Cauca
2012-07-11,0.4058494509009207,0.6683095510027361,Cauca
2012-07-27,0.37107361580890935,0.6660206766092195,Cauca
2012-08-12,0.3921487380509552,0.6486173178678585,Cauca
2012-08-28,0.303829135157572,0.46412808811640505,Cauca
2012-09-13,0.3375438126253469,0.5663439804422568,Cauca
2012-09-29,0.2882641282278419,0.44005093792134403,Cauca
2012-10-15,0.35623589414842183,0.5595831361616798,Cauca
2012-10-31,0.3539383264928286,0.5562466520309954,Cauca
2012-11-16,0.32780247677542407,0.5010117832845152,Cauca
2012-12-02,0.314912448597464,0.5160661474119822,Cauca
2012-12-18,0.39686838706758854,0.59229665929841,Cauca
2013-01-01,0.3876120115511973,0.5826997199537024,Cauca
2013-01-17,0.35536305123499345,0.5549783176586549,Cauca
2013-02-02,0.30513159817665325,0.4391851139939495,Cauca
2013-02-18,0.3208437958312384,0.44737257978121814,Cauca
2013-03-06,0.36076444911596506,0.5422329908347044,Cauca
2013-03-22,0.4387060503396757,0.6387818486505265,Cauca
2013-04-07,0.3445685642496114,0.5101022494615801,Cauca
2013-04-23,0.3975878115610189,0.673926128421419,Cauca
2013-05-09,0.2921537065005861,0.44528172030662316,Cauca
2013-05-25,0.36185468278136446,0.5782449670459442,Cauca
2013-06-10,0.37299912191591655,0.5798750991306784,Cauca
2013-06-26,0.37934933171243496,0.6118270225739026,Cauca
2013-07-12,0.3797662474326769,0.5959159057407819,Cauca
2013-07-28,0.3646421064897034,0.5662258066937121,Cauca
2013-08-13,0.344214986845885,0.5286022537007892,Cauca
2013-08-29,0.35186510889805245,0.5581314566175621,Cauca
2013-09-14,0.400778029719369,0.5886707111328644,Cauca
2013-09-30,0.3547222160945185,0.5339964711071117,Cauca
2013-10-16,0.3948244126152003,0.6136277307381099,Cauca
2013-11-01,0.30909821530588466,0.45481902580725647,Cauca
2013-11-17,0.32700906039321864,0.48574224352173867,Cauca
2013-12-03,0.333648039577931,0.5165055318291168,Cauca
2013-12-19,0.4055080724976668,0.6371679360479064,Cauca
2014-01-01,0.37199800560895957,0.5581536780571033,Cauca
2014-01-17,0.3896442157657056,0.5909892588144983,Cauca
2014-02-02,0.3370953959292618,0.48817177216072644,Cauca
2014-02-18,0.27923625597451696,0.4099996172206056,Cauca
2014-03-06,0.26453942859320617,0.39201310279427665,Cauca
2014-03-22,0.38954818031704297,0.60359902462586,Cauca
2014-04-07,0.3646613436083255,0.5719841632485095,Cauca
2014-04-23,0.36288931241492617,0.6058311301541144,Cauca
2014-05-09,0.4379939818470601,0.738832946872182,Cauca
2014-05-25,0.3106456481973122,0.47168123510015386,Cauca
2014-06-10,0.36553941383615446,0.5829011918362923,Cauca
2014-06-26,0.37735638396030197,0.6309295062636101,Cauca
2014-07-12,0.3125423708851888,0.5018323633129452,Cauca
2014-07-28,0.3498694983477025,0.5715437948137537,Cauca
2014-08-13,0.380251282006318,0.559696024866584,Cauca
2014-08-29,0.40657231677683087,0.5988423805556624,Cauca
2014-09-14,0.38659576650818833,0.6156270927936934,Cauca
2014-09-30,0.33732244876920164,0.5235360494937734,Cauca
2014-10-16,0.3547171776419988,0.5403642242465544,Cauca
2014-11-01,0.36999160491819333,0.5724050461058803,Cauca
2014-11-17,0.4378091484261843,0.660342411937792,Cauca
2014-12-03,0.38745267380969745,0.5917883136699927,Cauca
2014-12-19,0.39804776607741305,0.6771686022706056,Cauca
2015-01-01,0.4068196315283616,0.6690502806054218,Cauca
2015-01-17,0.33220327354421253,0.5158180390627886,Cauca
2015-02-02,0.3664276321497141,0.5391991134591981,Cauca
2015-02-18,0.42778605569053335,0.6259078097963859,Cauca
2015-03-06,0.3487916140133836,0.5279167779366821,Cauca
2015-03-22,0.3443514190056551,0.5164682425410033,Cauca
2015-04-07,0.381951842219508,0.5753486876094985,Cauca
2015-04-23,0.44941520401869595,0.6932635639111967,Cauca
2015-05-09,0.3635707992193145,0.5489586476499893,Cauca
2015-05-25,0.31624091695975726,0.47296693542659995,Cauca
2015-06-10,0.34930165907712624,0.5744646436698068,Cauca
2015-06-26,0.36193526066775433,0.5597798451351893,Cauca
2015-07-12,0.352514230648178,0.5795654246312832,Cauca
2015-07-28,0.3483603012972014,0.544385294316489,Cauca
2015-08-13,0.3509520950877484,0.5450366145366305,Cauca
2015-08-29,0.33379925090439583,0.55796071969043,Cauca
2015-09-14,0.3801374263057798,0.5968303727660262,Cauca
2015-09-30,0.315402161366874,0.5419061108326142,Cauca
2015-10-16,0.3344341100654719,0.5431313712781853,Cauca
2015-11-01,0.3857406355360268,0.617236518264064,Cauca
2015-11-17,0.42801787378662165,0.6500515655690945,Cauca
2015-12-03,0.39537334412043074,0.6873953055603264,Cauca
2015-12-19,0.4135779290588029,0.6601867783777866,Cauca
2016-01-01,0.4411912237802975,0.6539928929052025,Cauca
2016-01-17,0.405223987418131,0.6202892255107988,Cauca
2016-02-02,0.3726355698934776,0.5703685606132581,Cauca
2016-02-18,0.07854075610797445,0.10268945856387723,Cauca
2016-03-05,0.33898708256750754,0.47523256880759435,Cauca
2016-03-21,0.32299492176144734,0.5095046113536869,Cauca
2016-04-06,0.3758368344120408,0.5261100938996964,Cauca
2016-04-22,0.37448469379929805,0.6323517883348728,Cauca
2016-05-08,0.3514112066323108,0.5241222327256698,Cauca
2016-05-24,0.40428905911881163,0.6767747417997131,Cauca
2016-06-09,0.332043094002344,0.5104708859307091,Cauca
2016-06-25,0.30706423594954246,0.48634236449878543,Cauca
2016-07-11,0.30653029747848776,0.4726473178632397,Cauca
2016-07-27,0.3353826483425255,0.5485232724890625,Cauca
2016-08-12,0.3674613578921569,0.579961301944052,Cauca
2016-08-28,0.3476306536661128,0.5323638908226908,Cauca
2016-09-13,0.39008572753293025,0.6534667505438441,Cauca
2016-09-29,0.30824138232516,0.4646134814992321,Cauca
2016-10-15,0.33670786085538035,0.5170930792683197,Cauca
2016-10-31,0.36332569131660974,0.5634875750915697,Cauca
2016-11-16,0.42902244406553935,0.6910699460569116,Cauca
2016-12-02,0.36425520326259603,0.52982855413587,Cauca
2016-12-18,0.3475118894494864,0.5167643506241444,Cauca
2017-01-01,0.3801794881593,0.5657581523263745,Cauca
2017-01-17,0.42161489832308513,0.7974876408143812,Cauca
2017-02-02,0.41079193539673725,0.7172189921960693,Cauca
2017-02-18,0.40405150228141823,0.6817129571351395,Cauca
2017-03-06,0.3576502224312362,0.5644044707429106,Cauca
2017-03-22,0.3564450681091035,0.6098176724569117,Cauca
2017-04-07,0.3659949571487446,0.5699772593389365,Cauca
2017-04-23,0.4069577064649366,0.6246507241956252,Cauca
2017-05-09,0.40078529132629065,0.6398267943979468,Cauca
2017-05-25,0.36099028588271415,0.5997208168471024,Cauca
2017-06-10,0.39160635697254015,0.6080333627654932,Cauca
2017-06-26,0.3450891992826738,0.531608544438362,Cauca
2017-07-12,0.4345013595357055,0.676184711596469,Cauca
2017-07-28,0.3726596789077739,0.609285395972387,Cauca
2017-08-13,0.3964694366832887,0.6017089012418512,Cauca
2017-08-29,0.40933416702096015,0.6701922706146833,Cauca
2017-09-14,0.3754399894160565,0.5938578172909558,Cauca
2017-09-30,0.3555982493046577,0.5462438370161912,Cauca
2017-10-16,0.34224795268500063,0.48536793223638897,Cauca
2017-11-01,0.3037896346167653,0.441571149351741,Cauca
2017-11-17,0.29331904056326547,0.4402683178264624,Cauca
2017-12-03,0.356674668014209,0.63486983199384,Cauca
2017-12-19,0.3334029960845631,0.49799615169440414,Cauca
2018-01-01,0.40930530256053976,0.6445883752913202,Cauca
2018-01-17,0.3902732284945368,0.5785483101766126,Cauca
2018-02-02,0.3521213007896394,0.5439587547007761,Cauca
2018-02-18,0.3806501579413216,0.5849778681894391,Cauca
2018-03-06,0.4112322112343978,0.6225051791969309,Cauca
2018-03-22,0.3545666396722551,0.514008956492843,Cauca
2018-04-07,0.3738738979036606,0.574472811767102,Cauca
2018-04-23,0.3258117115172383,0.5024832930768494,Cauca
2018-05-09,0.3805257833954423,0.5999608944407938,Cauca
2018-05-25,0.31227554942770985,0.5023971299775987,Cauca
2018-06-10,0.3307319366948404,0.49435843005626195,Cauca
2018-06-26,0.38743047229805494,0.6305126742120799,Cauca
2018-07-12,0.29755396039351945,0.4626828256116825,Cauca
2018-07-28,0.3757057728561963,0.5850257587727673,Cauca
2018-08-13,0.3500863080065593,0.5345875281879782,Cauca
2018-08-29,0.3506254870563036,0.554864014258686,Cauca
2018-09-14,0.41661597318012694,0.6193950896457945,Cauca
2018-09-30,0.435401397142675,0.6639879636092422,Cauca
2018-10-16,0.36440261324461093,0.5564415683438712,Cauca
2018-11-01,0.36296340783366443,0.5030109239972629,Cauca
2018-11-17,0.34165825415173007,0.5007574096686103,Cauca
2018-12-03,0.391695063494868,0.6059977555094496,Cauca
2018-12-19,0.4246945368088081,0.6610234951270275,Cauca
2019-01-01,0.4104581854694756,0.6894243831323447,Cauca
2019-01-17,0.3276975133040099,0.5280518428456512,Cauca
2019-02-02,0.35359048361305384,0.5534807870842138,Cauca
2019-02-18,0.36576925200367044,0.5918427111094419,Cauca
2019-03-06,0.318942347960195,0.42995227151710086,Cauca
2019-03-22,0.36941058516224584,0.535996746570482,Cauca
2019-04-07,0.3275455672995839,0.5378520155400831,Cauca
2019-04-23,0.37732662461623834,0.5715316746143239,Cauca
2019-05-09,0.3683368913671323,0.5655391034460524,Cauca
2019-05-25,0.4177496960625572,0.647077666310313,Cauca
2019-06-10,0.33954353984617514,0.5151878773977437,Cauca
2019-06-26,0.39234776010907674,0.5943150724841451,Cauca
2019-07-12,0.3413838924576315,0.5349477892123645,Cauca
2019-07-28,0.3365425260004234,0.5074976315678295,Cauca
2019-08-13,0.37589936935495744,0.5885676296138312,Cauca
2019-08-29,0.3565943962979074,0.533427668523475,Cauca
2019-09-14,0.2706754791982518,0.4018100207018411,Cauca
2019-09-30,0.32741099632710713,0.5330391983553906,Cauca
2019-10-16,0.3120020950738015,0.45502799382827525,Cauca
2019-11-01,0.36384802086096873,0.5561515814252502,Cauca
2019-11-17,0.35260449065752797,0.5134394938637722,Cauca
2019-12-03,0.34767353336159207,0.5166938413056713,Cauca
2019-12-19,0.36137763175458754,0.5522572107780283,Cauca
2020-01-01,0.41804834784404193,0.7021391489304172,Cauca
2020-01-17,0.39756111526596044,0.6202729445351076,Cauca
2020-02-02,0.484427337522176,0.7371291709891395,Cauca
2020-02-18,0.3582207207948495,0.5439094285785894,Cauca
2020-03-05,0.3196606123284678,0.4877451359404272,Cauca
2020-03-21,0.44451908859832295,0.6689951181418807,Cauca
2020-04-06,0.3748503644907755,0.5831861545242135,Cauca
2020-04-22,0.36962064068783024,0.5514908186284421,Cauca
2020-05-08,0.36313757684572373,0.5906175972916449,Cauca
2020-05-24,0.40924039089890185,0.6569219695546815,Cauca
2020-06-09,0.4141685914215169,0.6480948144077437,Cauca
2020-06-25,0.34102794419991606,0.5356198499190368,Cauca
