date,dewpoint_c,lai_high,pet_mm,precip_mm,region,soil_moist_layer1,soil_moist_layer2,soil_moist_layer3,tmax_c,tmean_c,tmin_c,dewpoint_c_fuera_de_rango,lai_high_fuera_de_rango,pet_mm_fuera_de_rango,precip_mm_fuera_de_rango,soil_moist_layer1_fuera_de_rango,soil_moist_layer2_fuera_de_rango,soil_moist_layer3_fuera_de_rango,tmax_c_fuera_de_rango,tmean_c_fuera_de_rango,tmin_c_fuera_de_rango,es_duplicado
2019-12-24,18.39416215911068,3.8326445887218057,4.905853823664331,6.299638288870975,Narino,0.4323092862993985,0.436772360835737,0.4304924757230042,23.388638638974285,20.5376845735786,18.60029049735466,False,False,False,False,False,False,False,False,False,False,False
2019-12-25,18.678625263180685,3.83619868342779,4.937081270804925,9.213427222147237,Narino,0.4337133369557855,0.4352881308169606,0.4287963126545844,23.722969587421336,20.7562874522764,18.81998096605618,False,False,False,False,False,False,False,False,False,False,False
2019-12-26,18.864548744258688,3.8397577702617545,4.99651752836556,5.451902613058047,Narino,0.4328175043958894,0.4346530594996691,0.4264934963165486,23.99728411549729,21.05599441948266,19.1949389133016,False,False,False,False,False,False,False,False,False,False,False
2019-12-27,18.811653502408618,3.8433133019652175,4.989746900554172,16.868510829218955,Narino,0.4360977392605336,0.4389066888712327,0.427768687985296,23.99779872338832,20.871942841902975,19.16357463293159,False,False,False,False,False,False,False,False,False,False,False
2019-12-28,18.425713117465516,3.846862475855711,5.661798378102437,15.234868725174476,Narino,0.4374589270968997,0.4397667277157061,0.4310787456843522,23.839736596480154,20.521616834646306,18.45938946221334,False,False,False,False,False,False,False,False,False,False,False
2019-12-29,18.56793398532464,3.85042567536004,5.646778406203297,7.5435061068417,Narino,0.4316998536281953,0.4352047614055073,0.4295910181129587,23.994979066336704,20.83316211711586,18.68710277548327,False,False,False,False,False,False,False,False,False,False,False
2019-12-30,18.63136465044592,3.853976798016365,5.852841847927037,26.171831348195013,Narino,0.4351775309749294,0.4366978953954372,0.431177377298764,24.021210558474195,20.69319531634815,18.68094414193269,False,False,False,False,False,False,False,False,False,False,False
2019-12-31,18.78975104591963,3.8575271897195504,4.810141080445507,13.563415501269748,Narino,0.4422750404784048,0.4412852691313677,0.429348637161867,23.9534608985347,20.456227613339955,18.55640068494696,False,False,False,False,False,False,False,False,False,False,False
2020-01-01,18.84860997632465,3.861080119717889,4.961734375468352,12.44961005662832,Narino,0.4416617918534318,0.4428858967443869,0.4306252191082931,24.180370353010503,20.362351980160376,18.48995077519551,False,False,False,False,False,False,False,False,False,False,False
2020-01-02,18.578932330032867,3.864635342969494,5.242930462372589,11.755158875959474,Narino,0.4426418556518512,0.4454855491416244,0.431950526293418,23.83411511789907,20.35037444214985,18.483131718464666,False,False,False,False,False,False,False,False,False,False,False
2020-01-03,18.45150669165344,3.868184023299084,6.124514118243502,11.516396724822922,Narino,0.4363031730891936,0.4430515202347114,0.434592857152371,24.037000150383037,20.57168189144672,18.636516660005466,False,False,False,False,False,False,False,False,False,False,False
2020-01-04,18.068666316715596,3.871750574870301,7.05704485405261,5.33688593150446,Narino,0.428150425410328,0.4351472007580743,0.4336651179220518,24.417262968806696,20.73049093509641,18.52468083001286,False,False,False,False,False,False,False,False,False,False,False
2020-01-05,18.374675802234908,3.87529731914134,3.370381786524912,36.448313628279976,Narino,0.4386642988875403,0.4390832256319839,0.4363383092660522,22.187357073208585,19.73204838236545,18.50457298790238,False,False,False,False,False,False,False,False,False,False,False
2020-01-06,17.750489855287046,3.8788562355965928,6.7198621452587455,3.807391541889552,Narino,0.433000780978292,0.4387771961632784,0.4406565442394909,23.99437249490576,20.22447905357032,17.447551655991987,False,False,False,False,False,False,False,False,False,False,False
2020-01-07,18.129973339794784,3.882406412730071,6.062219524750866,10.017463982941694,Narino,0.4328455764625546,0.433248726912343,0.4371848522117038,23.88432961084468,20.319442615219284,17.929099189842116,False,False,False,False,False,False,False,False,False,False,False
2020-01-08,17.949303024743614,3.885967416403623,6.39537803996985,6.89806436221939,Narino,0.4324670635969691,0.4336618047119354,0.4352904524245303,24.13064438085663,20.32857288603856,18.053742266599304,False,False,False,False,False,False,False,False,False,False,False
2020-01-09,17.02342247192716,3.889521254182291,7.13839328424388,5.076277818177363,Narino,0.4231450479937888,0.4295300222797376,0.4323942478193479,23.93788849928069,20.30016414754602,17.308391603676167,False,False,False,False,False,False,False,False,False,False,False
2020-01-10,17.319406002785133,3.893075624339132,7.150313063194485,3.9703618353206473,Narino,0.4162541429298076,0.4227209545226832,0.428157968351095,24.18794553979889,20.57935691514459,18.20828494801608,False,False,False,False,False,False,False,False,False,False,False
2020-01-11,17.620972030972723,3.896628057489112,5.646518291268264,8.120618737711641,Narino,0.4179875453881183,0.4210115519295758,0.4252401429950469,23.08577061638061,20.266596366314303,18.37253923938545,False,False,False,False,False,False,False,False,False,False,False
2020-01-12,17.944209611546068,3.900185937510723,5.6922232105615125,5.793312132360776,Narino,0.4193398230182297,0.4200660366515925,0.422862946105772,23.457631515547256,20.449476218675564,18.204289357486527,False,False,False,False,False,False,False,False,False,False,False
2020-01-13,18.05901854313182,3.903741394234906,6.317526148092151,8.605908902518003,Narino,0.4201094842357059,0.4208751237963535,0.4206174100410292,24.3189624247694,20.713745132014285,18.50241655020182,False,False,False,False,False,False,False,False,False,False,False
2020-01-14,18.33384544381067,3.9073006553040286,4.729595032119591,29.06563573509163,Narino,0.4218250368998702,0.4251114433778877,0.4240942436891149,23.157924553864884,20.379720574940578,18.63579553243756,False,False,False,False,False,False,False,False,False,False,False
2020-01-15,18.116740861317083,3.910851171930532,5.834801330566614,11.421046535718268,Narino,0.4195095048410617,0.4216579299530429,0.4255122946158991,23.934146719427225,20.5141594330983,18.405493843541763,False,False,False,False,False,False,False,False,False,False,False
2020-01-16,18.264594439792425,3.911379352841255,5.72422343033247,8.83641581581847,Narino,0.4198560703460564,0.4202785764659943,0.4239658844184566,23.991106467302693,20.733380830149432,18.74802807122107,False,False,False,False,False,False,False,False,False,False,False
2020-01-17,18.6040157815296,3.9117771770911696,5.870605203559598,7.810478705086416,Narino,0.4196986749149206,0.419330490753232,0.4218154146117341,24.414952856268844,21.170090529296964,19.04045764825952,False,False,False,False,False,False,False,False,False,False,False
2020-01-18,18.722353782167207,3.9121783135159647,5.45676763474622,15.977818377983375,Narino,0.4233546347720425,0.4227121317896196,0.4211848488473724,24.11725810692519,21.19228119235289,19.39336280277964,False,False,False,False,False,False,False,False,False,False,False
2020-01-19,18.65392392670016,3.9125689947567457,5.428975584354281,16.342999411650478,Narino,0.4211050174890418,0.4247401024684304,0.4241017362986185,24.09875985928729,20.98472799698705,19.230720270103458,False,False,False,False,False,False,False,False,False,False,False
2020-01-20,18.876936829984388,3.912971237473621,4.318164215318835,16.71228544327928,Narino,0.4271127403994249,0.4244025965276568,0.4243424310535995,23.338068790333267,20.665987307545368,18.88805748362232,False,False,False,False,False,False,False,False,False,False,False
2020-01-21,18.64086485958479,3.9133637124640535,2.8503059020478405,33.29540507581816,Narino,0.4399353200946707,0.43496115674643,0.4286771235441644,22.39363960547868,19.8256822914292,18.307599334680848,False,False,False,False,False,False,False,False,False,False,False
2020-01-22,18.491499023918355,3.91376086563045,4.872340847095656,9.195621126822113,Narino,0.4394300752569225,0.4376138114887314,0.4291083696813031,24.245946334503888,20.32228550169401,18.25969316216719,False,False,False,False,False,False,False,False,False,False,False
2020-01-23,18.27798000669168,3.914154162990583,5.953211694655405,9.2685508865649,Narino,0.4364347356772769,0.4377526850148758,0.4285394163061659,23.88148861978576,20.454554024661157,18.189655099794685,False,False,False,False,False,False,False,False,False,False,False
2020-01-24,18.42683894577936,3.9145558591047207,6.262855967012818,5.856322572521508,Narino,0.429888859667369,0.4364043258818654,0.4282961007219227,24.268143023529376,20.59700488085381,17.957077869561747,False,False,False,False,False,False,False,False,False,False,False
2020-01-25,18.926493707821724,3.91495181810282,3.6169090861523134,30.327866745511045,Narino,0.4400215925192074,0.4399241950678395,0.4308995254825309,22.92530047321503,20.362247794903126,18.90915112528801,False,False,False,False,False,False,False,False,False,False,False
2020-01-26,18.79237391789341,3.9153529409352528,2.6392896024833767,50.768092565626965,Narino,0.4472542462779963,0.4503778415181265,0.4424391114045336,21.377149079198844,19.59669833848666,18.531761775077864,False,False,False,False,False,False,False,False,False,False,False
2020-01-27,18.380804753149963,3.915745598695579,4.589989010326613,21.531150715712112,Narino,0.4409408578660932,0.4471092690607902,0.4422067846547833,23.542393386664763,20.03742558939545,18.137187503345704,False,False,False,False,False,False,False,False,False,False,False
2020-01-28,18.06314571999658,3.916144321116334,5.944398660381999,6.629444710888613,Narino,0.4309955187951689,0.4364848842499703,0.4361593492710943,23.59772025729455,20.331561403546928,18.00830331925443,False,False,False,False,False,False,False,False,False,False,False
2020-01-29,18.1785806888922,3.9165412879724992,6.499320250387232,6.26494284180944,Narino,0.4331702364013174,0.4337191918117354,0.4311296940096808,24.60510391596292,20.446230264214027,17.905935957343775,False,False,False,False,False,False,False,False,False,False,False
2020-01-30,18.634256944243155,3.916938481852776,5.391866046680046,7.342179367557325,Narino,0.4314361811696716,0.4320004235654078,0.427538758881335,24.224918915030628,20.660006715185364,18.359112382950777,False,False,False,False,False,False,False,False,False,False,False
2020-01-31,18.34162045751388,3.917336419393474,5.134582494064089,10.744599136252868,Narino,0.4396739812160614,0.435581233464401,0.425373326464766,23.629805022281992,20.49973545002159,18.49194644227524,False,False,False,False,False,False,False,False,False,False,False
2020-02-01,18.12548758137128,3.9177298577980975,5.426818735499978,15.952972142913229,Narino,0.4362052309949166,0.4401092047558169,0.4291233281976349,23.512026580996174,20.33652663569976,18.41427632006673,False,False,False,False,False,False,False,False,False,False,False
2020-02-02,18.143862431576075,3.9181292935335295,4.681869981704623,28.675278336677323,Narino,0.4375586253168458,0.4427577909397273,0.4336323009899034,23.295204686877444,20.10229901822033,18.14026393130088,False,False,False,False,False,False,False,False,False,False,False
2020-02-03,18.68367615154976,3.918529609295574,5.83174475860832,8.92338370945736,Narino,0.430024139340571,0.4360150795285894,0.4354942001123969,24.38561772249108,20.936553241464782,18.86136082838225,False,False,False,False,False,False,False,False,False,False,False
2020-02-04,18.114473598504727,3.9189231378523526,6.711503531298418,12.911310560164663,Narino,0.4333296105172954,0.4375769142471183,0.4352618255997086,24.53301782985827,20.78839442896648,18.21815774887812,False,False,False,False,False,False,False,False,False,False,False
