date,dewpoint_c,lai_high,pet_mm,precip_mm,region,soil_moist_layer1,soil_moist_layer2,soil_moist_layer3,tmax_c,tmean_c,tmin_c
2005-07-27,17.64028131595161,3.7898295561063637,-5.181430489280105,12.639501998502896,Narino,0.42820353210840406,0.4269934543722803,0.4202846049248949,22.905426911638266,20.083035073443895,18.29989332112549
2005-07-28,16.93349157231303,3.787212750626423,-6.427594822308022,5.55507166133639,Narino,0.422597584653639,0.425269775876157,0.42028694404448835,23.68929231280562,20.126871901658696,17.734036679609535
2005-07-29,16.767468042554547,3.7845896181218004,-6.186418813360266,8.027695605332356,Narino,0.4183164378471278,0.4214870712131518,0.41853940724922556,23.11786465256223,19.98550205448908,17.462687434782534
2005-07-30,17.202295665013896,3.7819701431645725,-4.986144009052748,12.500120989467032,Narino,0.41971483622912314,0.4216945492070824,0.4186777536919002,22.413221233019517,19.74953601780694,17.974670621779975
2005-07-31,17.13964488903296,3.779374774930666,-5.2872476739170615,7.752261276492495,Narino,0.42034035049372775,0.4219431492262879,0.41846539539879307,22.664316861792884,19.83988302069936,17.881832675294525
2005-08-01,17.325580209187425,3.776748578580508,-5.638912020643188,8.964997094705076,Narino,0.4199517205146965,0.42043714191527404,0.418136905929701,23.553273421230276,20.04148115302758,17.876027755544882
2005-08-02,17.469452708539787,3.7741340207087726,-5.547525718160477,7.5007231764065425,Narino,0.4208559276073198,0.42085529688996914,0.417256404743678,23.383812216455567,20.158502333908434,18.0216130016626
2005-08-03,17.41060380872334,3.7715157454200123,-5.85674462481129,10.25542002983974,Narino,0.41912283832658365,0.4206769839706157,0.417112265630123,23.34577789308551,20.24810852256507,18.02061017719594
2005-08-04,17.467910055066586,3.7688955448201504,-5.34789746818748,12.288587464644133,Narino,0.4188439424902699,0.4202432265649997,0.4179122486719604,23.266965966689895,20.10204074943817,18.086593047529472
2005-08-05,17.419536003332297,3.766274211502124,-5.938934360231568,9.20166210826081,Narino,0.41902176240979955,0.42070106270314667,0.4180752294983097,23.49512575804901,20.234899513455172,17.987211332190512
2005-08-06,17.31659828751926,3.7636612963467333,-6.216207592681118,8.58386807605613,Narino,0.41759469787995435,0.41962011682139133,0.41714421534567026,23.880288131289365,20.274016566594245,17.869924368320323
2005-08-07,17.291033444457923,3.7610469781431672,-5.818632998076859,12.755999495313002,Narino,0.41293383759898955,0.4192081540777915,0.418709610355064,23.281611936322147,20.054258211220382,17.537959017899542
2005-08-08,17.449919972135632,3.7584212310364813,-5.222178258635895,8.565177955022406,Narino,0.4128581681517308,0.41646458860328917,0.4181960561805259,23.438453724443935,20.07440311093867,18.130021046625565
2005-08-09,17.28556214433109,3.7558007935501467,-5.47927134261766,13.266292043365414,Narino,0.4192134256079096,0.42080531585898073,0.4181770372296116,23.00909842500801,19.971906406705358,17.9738098465059
2005-08-10,16.936742366913027,3.7531865395151818,-5.195563541853519,12.889522017059711,Narino,0.4194462486686463,0.42159191735171836,0.41998519840720716,22.619413476076193,19.6326670674718,17.674318371478478
2005-08-11,17.056517074891502,3.750568189879348,-5.071584698396085,12.095791175653114,Narino,0.4201427419872204,0.42094755446750043,0.42017989442548803,22.46663081393997,19.721762052650675,18.087144865373446
2005-08-12,16.79734270925446,3.7479501133552184,-6.169940752290269,14.013727532194832,Narino,0.41679997675084796,0.4199689268842119,0.4216634066962641,23.325190690805204,19.76663382371149,17.336274750247917
2005-08-13,17.047291563112804,3.7453371505317268,-4.924151400270651,25.738714207023744,Narino,0.41645488703689326,0.4210268600462793,0.4239876533102966,22.421442358963922,19.397282444704693,17.245120945782716
2005-08-14,17.05089567888403,3.742712683572945,-5.161202687583015,9.038190332857562,Narino,0.4181863126200437,0.4162969101212174,0.4219300432860992,23.01337268525855,19.477639634370846,17.151463278213075
2005-08-15,17.48525435930256,3.7400978329279915,-4.213505135564696,18.584827625875825,Narino,0.43029945396009983,0.42179446548965766,0.4216122387515057,22.4315578214752,19.40734262573161,17.55446436124818
2005-08-16,17.091087519757426,3.7403272140146573,-4.335519754435293,12.9429563873884,Narino,0.4306896173159656,0.4267860884205309,0.42407000092360553,21.87927128063987,19.270461696459655,17.6600598555641
2005-08-17,17.282223697728917,3.740666382404415,-4.123914711942384,18.915147906043476,Narino,0.43230156177411744,0.42816012938699777,0.42483345340158507,21.98656320681324,19.205356783714393,17.39791634611451
2005-08-18,16.706529471311804,3.741016308993099,-5.858132965627438,12.848815560792465,Narino,0.4302730605268177,0.4300864922924224,0.42722585922281114,23.282626100614536,19.39034455964591,16.684189716693044
2005-08-19,17.202162353586292,3.7413641441909515,-5.107333685948511,6.2952579807325675,Narino,0.43108065496910625,0.42639236559566446,0.424048998593742,23.218556222653476,19.77262285060817,17.492533723484815
2005-08-20,16.372144613711384,3.7417185775021435,-6.28179785265596,20.188688419394,Narino,0.4325551072884375,0.43080752790639776,0.42370956325625425,23.159100246852752,19.5973683899057,16.79206717388516
2005-08-21,16.495929433354007,3.742058729915913,-5.833237914488276,16.78952243248893,Narino,0.42499523934050476,0.4289351312185786,0.42787839447703374,22.838345438648314,19.37774102584543,17.035081442199722
2005-08-22,16.771114258922317,3.7424076914466755,-5.964830843285509,11.235571109626095,Narino,0.42245352025858046,0.4238464152895095,0.42584824219991657,22.87355335114179,19.34871769945324,16.798205295418818
2005-08-23,17.257278615418425,3.742750877929219,-5.602150358766337,13.073205676122473,Narino,0.4322849303774502,0.4276212328404189,0.42538373134912855,23.08924344303107,19.443633982976216,17.245934763671116
2005-08-24,17.60077595034163,3.743100468185891,-3.9726378966131737,16.373053969271698,Narino,0.43713641536822123,0.4324480265334378,0.4264095515134119,22.227530921267704,19.416367025476845,17.858750625441075
2005-08-25,16.59779788702153,3.7434451270060705,-5.422830531286362,13.958423044175307,Narino,0.4348458040968642,0.4344326085731646,0.42832707816453014,22.70668734997532,19.323470786719103,16.969624507823948
2005-08-26,16.70267526237636,3.7438011244507714,-6.248220388507593,20.13406855158125,Narino,0.42786071970829537,0.4313268539444323,0.43061846468275233,22.80498407177634,19.43363474525442,16.9889321542511
2005-08-27,16.661346381795465,3.7441444523571334,-6.05629026199317,10.57378403307395,Narino,0.4240212995505715,0.42592352262894456,0.4284779585617042,22.852966768294,19.346814805797113,16.701933079586947
2005-08-28,16.499348847296393,3.744494986809026,-7.194424552107602,6.10764784846684,Narino,0.4205417611245641,0.4215487868253258,0.424092160200816,23.49700888243195,19.83846399335082,17.076335843076258
2005-08-29,16.73226746433533,3.7448384161207513,-6.33301063965514,8.213927228867169,Narino,0.41864915888816234,0.41885552958639205,0.4207868594897356,23.34979882079513,19.784926897300867,17.21164084037142
2005-08-30,17.107087054200978,3.7451905951856075,-6.369119064911732,13.463084560814389,Narino,0.41924573781286745,0.4235702410951335,0.42166372429135746,23.73862492937346,19.679419076221237,17.039127232557803
2005-08-31,17.408699956837083,3.7455365701892664,-5.7963375029696635,16.755816982330106,Narino,0.4233344728059558,0.4245854405725514,0.4235057979852406,23.276911680981218,19.886425561208593,17.7013593843572
2005-09-01,16.85848464365548,3.7458852173254686,-6.989364430017368,16.09984579182527,Narino,0.4191725544249905,0.42232209831196305,0.42412818500225047,23.51272598518296,19.88114401598295,17.077438015909618
2005-09-02,16.6398392984657,3.7462331032259995,-6.554344687019795,6.516856291935843,Narino,0.41419491701047584,0.41605869697648956,0.4204840984553665,22.96557208673091,19.76905790297556,17.373780089999066
2005-09-03,16.76982277809213,3.7465794556548637,-5.828736127148929,7.673452251295592,Narino,0.41547635611744826,0.4130074279754685,0.41699259809215916,22.8828121788663,19.583572505760863,17.341066449837196
2005-09-04,16.997589163897434,3.746927466162615,-5.96649043911464,9.55649946763886,Narino,0.4183777424799186,0.41376296041147764,0.41510028945084343,22.893446465240928,19.715792800843474,17.158969987930483
2005-09-05,17.15219485555174,3.7472791024179464,-6.504341612118169,8.988081570433422,Narino,0.41768458694045174,0.4141471539689803,0.4132403131501524,23.65629810934823,19.99578764334882,17.449603988630283
2005-09-06,17.075472767017754,3.7476257165788693,-6.304105112758988,12.015100224633636,Narino,0.4142194967560035,0.41462848508709066,0.41423551623545707,23.4045319681929,19.852744635652034,17.434616973407813
2005-09-07,17.052140620056722,3.7479744103716492,-6.110762754266082,5.753906851073943,Narino,0.41315371024938546,0.4122739563352433,0.41243694145267107,23.549164638605014,20.126765559198272,17.64502290319345
2005-09-08,17.021643662324056,3.7483098967477537,-6.605364807151884,13.136298712656313,Narino,0.4148458461291983,0.4126138445987849,0.41187158441977634,23.521642582505546,20.189721411688794,17.714756816229542
2005-09-09,17.32276198210794,3.7486657896260716,-6.047848308547808,22.19313776733395,Narino,0.4127810868607672,0.4149760125364072,0.4129019942278953,23.667457332926308,20.10777877805347,17.79338642197325
2005-09-10,17.365390857326137,3.749008461368913,-5.530156003280229,12.554349127998059,Narino,0.4122868165934327,0.4146997772000971,0.41351794066075154,23.144894857045095,20.142748935504454,18.0685351475712
2005-09-11,16.939593484758078,3.749363350751367,-6.607044516205485,19.872957843938256,Narino,0.4112648793016088,0.414860433012883,0.41480985477920673,23.45914326699178,20.11626405340615,17.47253420354693
2005-09-12,17.109217835300903,3.749705438085726,-6.564204152944129,8.133582172425236,Narino,0.40554854441712684,0.41092110566840523,0.41233757238923174,23.41319708994452,20.244952993770063,17.9466100364281
2005-09-13,17.000128738404428,3.750054130550881,-6.515035491764601,8.765484866734683,Narino,0.4053494226536463,0.40909386723497076,0.41023683537897904,23.413821474896956,19.990390774657666,17.26183969027496
2005-09-14,17.22946234043804,3.7504020972469596,-4.836578824060095,11.717480276153502,Narino,0.41231186134799547,0.411197942356237,0.40978553463173095,22.36848853187867,19.4912416071088,17.680622262715225
2005-09-15,17.477113614709392,3.7507525227070535,-5.615749693967562,8.900331651734906,Narino,0.41885009531140915,0.4154802619151704,0.40991808981808114,23.411366480770496,19.85925318195395,17.856744131568394
2005-09-16,17.127774149814904,3.7517249687434773,-6.829229918882529,7.861610130516985,Narino,0.41653960417085917,0.4163808649763817,0.40894880210203144,23.72901533233363,20.089668046634632,17.79347141035392
2005-09-17,16.545999078383712,3.752730119464403,-7.4317444074157315,11.470977111203199,Narino,0.41227098227044146,0.41614442799815904,0.41053785951455474,23.58483095335864,19.90387984406024,16.925581378279432
2005-09-18,16.87392767478505,3.7537276383568106,-7.217077609609689,6.768769221098069,Narino,0.40831718829519786,0.4125310612553435,0.41011087923056744,23.542317776447025,20.1559241715383,17.770519062388594
2005-09-19,16.881669614399623,3.7547300130110233,-6.671901447925478,5.750489716040701,Narino,0.4035073300885021,0.40877348461594254,0.40892613918027904,23.582052741577712,20.13357781616674,17.764974394009812
2005-09-20,16.781834283573154,3.7557284724950963,-6.9633980274693865,5.9429750183736285,Narino,0.4032194129836657,0.40555930670166573,0.40651805321457524,23.27309428104765,19.985686304656223,17.57403784000808
2005-09-21,16.986668752357925,3.7567291598626458,-5.650806768521239,9.225088556246485,Narino,0.40817267180385086,0.4045217146325098,0.40481481214330056,22.280316212066193,19.56829610217858,17.57779897286065
2005-09-22,17.229883930005823,3.7577367773133465,-4.5792650811874,20.01417655912997,Narino,0.42017836943324643,0.4097452403103674,0.40666756866170467,21.925215083701517,19.191443991036717,17.301432107973834
2005-09-23,17.299838940348618,3.758729948735191,-4.337440323674365,35.18229530370849,Narino,0.4332801261054922,0.4219219767547844,0.4126587567997508,21.653010226739337,18.865823727774607,17.268682160834594
2005-09-24,17.11417527090472,3.759732781230831,-6.143605834800366,10.852899403048049,Narino,0.4330085410570917,0.42473963909522133,0.41363250953661257,23.25269825885959,19.38798769320483,16.972614258088726
2005-09-25,17.39473499410965,3.760738056622196,-5.778315399664591,6.919844131675849,Narino,0.42817725560897435,0.4251671731416448,0.4111894617240361,23.185275000032906,19.743409199462803,17.618690690871887
2005-09-26,17.83869400782586,3.761739171422208,-5.281934208086577,33.2266661199373,Narino,0.4338278151737335,0.4329848828185998,0.41669549001179956,23.468855341423943,19.75309658183858,17.447617553295284
2005-09-27,17.363741219943538,3.76274035892557,-6.242002367850343,8.72242450158464,Narino,0.4312212019129588,0.42880947361224214,0.41730427475392523,23.67570110286589,19.753488851007404,17.1363148890584
2005-09-28,17.608223409106166,3.763743699459568,-4.919650454551585,9.478218724479714,Narino,0.4360433063585557,0.43161033719606595,0.41484614405487547,22.639730453477135,19.536803840097445,17.779096373984554
2005-09-29,17.658401788275675,3.7647387591454193,-5.928397351363571,6.023208232130717,Narino,0.4323537976599381,0.4327666640666435,0.4148228665527549,23.690603176553914,19.924700395670776,17.79112953757966
